sale_id,date,product_id,customer_id,warehouse,quantity,revenue
SO001532,2025-07-22,P015,C040,Chennai DC,39,20384.52
SO001533,2025-07-30,P015,C031,Pune DC,57,29792.76
SO001534,2025-07-29,P015,C018,Pune DC,67,35019.56
SO001535,2025-08-06,P015,C023,Bengaluru DC,103,53836.04
SO001536,2025-08-12,P015,C003,Pune DC,71,37110.28
SO001537,2025-08-14,P015,C013,Chennai DC,53,27702.04
SO001538,2025-08-20,P015,C003,Pune DC,49,25611.32
SO001539,2025-08-20,P015,C005,Chennai DC,57,29792.76
SO001540,2025-08-30,P015,C036,Pune DC,34,17771.12
SO001541,2025-08-29,P015,C017,Pune DC,35,18293.8
SO001542,2025-08-25,P015,C040,Chennai DC,27,14112.36
SO001543,2025-09-06,P015,C021,Pune DC,50,26134.0
SO001544,2025-09-03,P015,C037,Chennai DC,57,29792.76
SO001545,2025-09-09,P015,C038,Chennai DC,28,14635.04
SO001546,2025-09-08,P015,C001,Bengaluru DC,32,16725.76
SO001547,2025-09-13,P015,C009,Bengaluru DC,40,20907.2
SO001548,2025-09-18,P015,C026,Chennai DC,97,50699.96
SO001549,2025-09-23,P015,C003,Pune DC,43,22475.24
SO001550,2025-09-25,P015,C030,Pune DC,39,20384.52
SO001551,2025-10-03,P015,C005,Chennai DC,29,15157.72
SO001552,2025-10-04,P015,C020,Pune DC,34,17771.12
SO001553,2025-10-05,P015,C016,Pune DC,25,13067.0
SO001554,2025-10-11,P015,C025,Pune DC,40,20907.2
SO001555,2025-10-06,P015,C014,Bengaluru DC,35,18293.8
SO001556,2025-10-15,P015,C004,Pune DC,32,16725.76
SO001557,2025-10-15,P015,C014,Bengaluru DC,31,16203.08
SO001558,2025-10-17,P015,C001,Bengaluru DC,32,16725.76
SO001559,2025-10-21,P015,C036,Pune DC,92,48086.56
SO001560,2025-10-30,P015,C034,Pune DC,106,55404.08
SO001561,2025-11-06,P015,C027,Chennai DC,101,52790.68
SO001562,2025-11-14,P015,C001,Bengaluru DC,25,13067.0
SO001563,2025-11-12,P015,C034,Pune DC,31,16203.08
SO001564,2025-11-13,P015,C011,Chennai DC,25,13067.0
SO001565,2025-11-21,P015,C038,Chennai DC,28,14635.04
SO001566,2025-11-20,P015,C010,Pune DC,35,18293.8
SO001567,2025-11-23,P015,C023,Bengaluru DC,31,16203.08
SO001568,2025-11-30,P015,C011,Chennai DC,37,19339.16
SO001569,2025-11-29,P015,C017,Pune DC,39,20384.52
SO001570,2025-11-30,P015,C001,Bengaluru DC,46,24043.28
SO001571,2025-12-07,P015,C040,Chennai DC,122,63766.96
SO001572,2025-12-13,P015,C009,Bengaluru DC,136,71084.48
SO001573,2025-12-21,P015,C005,Chennai DC,61,31883.48
SO001574,2025-12-21,P015,C016,Pune DC,38,19861.84
SO001575,2025-12-15,P015,C007,Bengaluru DC,41,21429.88
SO001576,2025-12-25,P015,C024,Pune DC,47,24565.96
SO001577,2025-12-26,P015,C039,Chennai DC,36,18816.48
SO001578,2025-12-27,P015,C035,Pune DC,42,21952.56
SO001579,2025-12-29,P015,C033,Pune DC,72,37632.96
SO001580,2026-01-02,P015,C012,Bengaluru DC,66,34496.88
SO001581,2025-01-06,P016,C033,Pune DC,314,1306729.84
SO001582,2025-01-17,P016,C009,Bengaluru DC,106,441125.36
SO001583,2025-01-14,P016,C035,Pune DC,111,461933.16
SO001584,2025-01-17,P016,C032,Bengaluru DC,113,470256.28
SO001585,2025-01-21,P016,C038,Chennai DC,89,370378.84
SO001586,2025-01-21,P016,C029,Chennai DC,99,411994.44
SO001587,2025-01-22,P016,C029,Chennai DC,91,378701.96
SO001588,2025-01-30,P016,C039,Chennai DC,109,453610.04
SO001589,2025-01-27,P016,C029,Chennai DC,118,491064.08
SO001590,2025-02-01,P016,C006,Bengaluru DC,108,449448.48
SO001591,2025-02-08,P016,C026,Chennai DC,307,1277598.92
SO001592,2025-02-13,P016,C022,Bengaluru DC,95,395348.2
SO001593,2025-02-10,P016,C037,Chennai DC,105,436963.8
SO001594,2025-02-14,P016,C015,Bengaluru DC,106,441125.36
SO001595,2025-02-23,P016,C004,Pune DC,156,649203.36
SO001596,2025-02-17,P016,C037,Chennai DC,158,657526.48
SO001597,2025-02-25,P016,C017,Pune DC,177,736596.12
SO001598,2025-02-28,P016,C017,Pune DC,184,765727.04
SO001599,2025-03-06,P016,C023,Bengaluru DC,187,778211.72
SO001600,2025-03-07,P016,C023,Bengaluru DC,169,703303.64
SO001601,2025-03-14,P016,C033,Pune DC,314,1306729.84
SO001602,2025-03-22,P016,C002,Pune DC,170,707465.2
SO001603,2025-03-23,P016,C028,Bengaluru DC,176,732434.56
SO001604,2025-03-29,P016,C014,Bengaluru DC,191,794857.96
SO001605,2025-03-24,P016,C001,Bengaluru DC,176,732434.56
SO001606,2025-04-02,P016,C002,Pune DC,174,724111.44
SO001607,2025-04-06,P016,C033,Pune DC,164,682495.84
SO001608,2025-04-12,P016,C030,Pune DC,338,1406607.28
SO001609,2025-04-18,P016,C019,Chennai DC,340,1414930.4
SO001610,2025-04-21,P016,C005,Chennai DC,325,1352507.0
SO001611,2025-04-30,P016,C026,Chennai DC,167,694980.52
SO001612,2025-05-03,P016,C031,Pune DC,152,632557.12
SO001613,2025-05-09,P016,C018,Pune DC,315,1310891.4
SO001614,2025-05-12,P016,C038,Chennai DC,342,1423253.52
SO001615,2025-05-19,P016,C003,Pune DC,153,636718.68
SO001616,2025-05-21,P016,C011,Chennai DC,158,657526.48
SO001617,2025-05-27,P016,C036,Pune DC,171,711626.76
SO001618,2025-06-01,P016,C016,Pune DC,161,670011.16
SO001619,2025-06-08,P016,C037,Chennai DC,287,1194367.72
SO001620,2025-06-14,P016,C003,Pune DC,101,420317.56
SO001621,2025-06-14,P016,C040,Chennai DC,85,353732.6
SO001622,2025-06-12,P016,C034,Pune DC,109,453610.04
SO001623,2025-06-19,P016,C009,Bengaluru DC,151,628395.56
SO001624,2025-06-19,P016,C015,Bengaluru DC,139,578456.84
SO001625,2025-06-26,P016,C003,Pune DC,157,653364.92
SO001626,2025-06-23,P016,C036,Pune DC,164,682495.84
SO001627,2025-07-05,P016,C037,Chennai DC,91,378701.96
SO001628,2025-07-06,P016,C022,Bengaluru DC,74,307955.44
SO001629,2025-07-04,P016,C017,Pune DC,86,357894.16
SO001630,2025-07-12,P016,C013,Chennai DC,263,1094490.28
SO001631,2025-07-14,P016,C028,Bengaluru DC,158,657526.48
SO001632,2025-07-15,P016,C021,Pune DC,128,532679.68
SO001633,2025-07-24,P016,C006,Bengaluru DC,90,374540.4
SO001634,2025-07-25,P016,C020,Pune DC,93,387025.08
SO001635,2025-07-22,P016,C038,Chennai DC,100,416156.0
SO001636,2025-07-29,P016,C016,Pune DC,94,391186.64
SO001637,2025-08-03,P016,C038,Chennai DC,68,282986.08
SO001638,2025-07-28,P016,C007,Bengaluru DC,95,395348.2
SO001639,2025-08-06,P016,C002,Pune DC,266,1106974.96
SO001640,2025-08-16,P016,C006,Bengaluru DC,140,582618.4
SO001641,2025-08-16,P016,C003,Pune DC,132,549325.92
SO001642,2025-08-21,P016,C036,Pune DC,97,403671.32
SO001643,2025-08-22,P016,C026,Chennai DC,84,349571.04
SO001644,2025-08-21,P016,C028,Bengaluru DC,83,345409.48
SO001645,2025-08-26,P016,C023,Bengaluru DC,240,998774.4
SO001646,2025-09-03,P016,C024,Pune DC,117,486902.52
SO001647,2025-09-02,P016,C015,Bengaluru DC,142,590941.52
SO001648,2025-09-09,P016,C030,Pune DC,128,532679.68
SO001649,2025-09-13,P016,C039,Chennai DC,114,474417.84
SO001650,2025-09-15,P016,C004,Pune DC,227,944674.12
SO001651,2025-09-25,P016,C024,Pune DC,85,353732.6
SO001652,2025-09-26,P016,C035,Pune DC,86,357894.16
SO001653,2025-09-28,P016,C001,Bengaluru DC,63,262178.28
SO001654,2025-09-30,P016,C026,Chennai DC,223,928027.88
SO001655,2025-10-06,P016,C012,Bengaluru DC,236,982128.16
SO001656,2025-10-17,P016,C023,Bengaluru DC,240,998774.4
SO001657,2025-10-23,P016,C033,Pune DC,206,857281.36
SO001658,2025-11-01,P016,C013,Chennai DC,77,320440.12
SO001659,2025-11-01,P016,C001,Bengaluru DC,82,341247.92
SO001660,2025-11-02,P016,C008,Bengaluru DC,88,366217.28
SO001661,2025-11-04,P016,C014,Bengaluru DC,248,1032066.88
SO001662,2025-11-10,P016,C017,Pune DC,78,324601.68
SO001663,2025-11-13,P016,C009,Bengaluru DC,73,303793.88
SO001664,2025-11-13,P016,C037,Chennai DC,70,291309.2
SO001665,2025-11-21,P016,C036,Pune DC,258,1073682.48
SO001666,2025-11-30,P016,C020,Pune DC,225,936351.0
SO001667,2025-12-02,P016,C007,Bengaluru DC,212,882250.72
SO001668,2025-12-10,P016,C011,Chennai DC,88,366217.28
SO001669,2025-12-09,P016,C019,Chennai DC,83,345409.48
SO001670,2025-12-14,P016,C004,Pune DC,96,399509.76
SO001671,2025-12-19,P016,C007,Bengaluru DC,72,299632.32
SO001672,2025-12-17,P016,C037,Chennai DC,85,353732.6
SO001673,2025-12-19,P016,C015,Bengaluru DC,78,324601.68
SO001674,2025-12-28,P016,C027,Chennai DC,81,337086.36
SO001675,2025-12-27,P016,C033,Pune DC,76,316278.56
SO001676,2025-12-28,P016,C007,Bengaluru DC,79,328763.24
SO001677,2025-12-30,P016,C026,Chennai DC,121,503548.76
SO001678,2025-12-31,P016,C010,Pune DC,134,557649.04
SO001679,2025-01-11,P017,C026,Chennai DC,151,184787.76
SO001680,2025-01-14,P017,C020,Pune DC,50,61188.0
SO001681,2025-01-16,P017,C009,Bengaluru DC,48,58740.48
SO001682,2025-01-15,P017,C022,Bengaluru DC,48,58740.48
SO001683,2025-01-20,P017,C003,Pune DC,83,101572.08
SO001684,2025-01-24,P017,C025,Pune DC,71,86886.96
SO001685,2025-02-01,P017,C008,Bengaluru DC,50,61188.0
SO001686,2025-01-28,P017,C035,Pune DC,61,74649.36
SO001687,2025-02-01,P017,C019,Chennai DC,56,68530.56
SO001688,2025-02-06,P017,C013,Chennai DC,55,67306.8
SO001689,2025-02-07,P017,C024,Pune DC,46,56292.96
SO001690,2025-02-06,P017,C023,Bengaluru DC,48,58740.48
SO001691,2025-02-12,P017,C036,Pune DC,169,206815.44
SO001692,2025-02-22,P017,C012,Bengaluru DC,44,53845.44
SO001693,2025-02-20,P017,C021,Pune DC,47,57516.72
SO001694,2025-02-23,P017,C028,Bengaluru DC,47,57516.72
SO001695,2025-02-26,P017,C018,Pune DC,48,58740.48
SO001696,2025-03-01,P017,C011,Chennai DC,64,78320.64
SO001697,2025-02-27,P017,C037,Chennai DC,41,50174.16
SO001698,2025-03-04,P017,C009,Bengaluru DC,85,104019.6
SO001699,2025-03-05,P017,C005,Chennai DC,85,104019.6
SO001700,2025-03-11,P017,C030,Pune DC,67,81991.92
SO001701,2025-03-16,P017,C027,Chennai DC,89,108914.64
SO001702,2025-03-20,P017,C019,Chennai DC,60,73425.6
SO001703,2025-03-18,P017,C005,Chennai DC,53,64859.28
SO001704,2025-03-23,P017,C023,Bengaluru DC,53,64859.28
SO001705,2025-03-26,P017,C007,Bengaluru DC,160,195801.6
SO001706,2025-04-01,P017,C004,Pune DC,53,64859.28
SO001707,2025-04-06,P017,C012,Bengaluru DC,61,74649.36
SO001708,2025-04-03,P017,C015,Bengaluru DC,57,69754.32
SO001709,2025-04-11,P017,C034,Pune DC,166,203144.16
SO001710,2025-04-17,P017,C036,Pune DC,92,112585.92
SO001711,2025-04-18,P017,C016,Pune DC,77,94229.52
SO001712,2025-04-22,P017,C005,Chennai DC,56,68530.56
SO001713,2025-04-24,P017,C028,Bengaluru DC,45,55069.2
SO001714,2025-04-22,P017,C003,Pune DC,54,66083.04
SO001715,2025-04-29,P017,C012,Bengaluru DC,86,105243.36
SO001716,2025-04-30,P017,C025,Pune DC,85,104019.6
SO001717,2025-05-05,P017,C025,Pune DC,70,85663.2
SO001718,2025-05-08,P017,C030,Pune DC,50,61188.0
SO001719,2025-05-11,P017,C037,Chennai DC,57,69754.32
SO001720,2025-05-12,P017,C010,Pune DC,79,96677.04
SO001721,2025-05-16,P017,C036,Pune DC,86,105243.36
SO001722,2025-05-25,P017,C024,Pune DC,57,69754.32
SO001723,2025-05-20,P017,C026,Chennai DC,59,72201.84
SO001724,2025-05-19,P017,C014,Bengaluru DC,55,67306.8
SO001725,2025-05-29,P017,C037,Chennai DC,87,106467.12
SO001726,2025-05-31,P017,C025,Pune DC,85,104019.6
SO001727,2025-06-06,P017,C037,Chennai DC,54,66083.04
SO001728,2025-06-02,P017,C008,Bengaluru DC,61,74649.36
SO001729,2025-06-08,P017,C013,Chennai DC,57,69754.32
SO001730,2025-06-10,P017,C031,Pune DC,169,206815.44
SO001731,2025-06-21,P017,C005,Chennai DC,62,75873.12
SO001732,2025-06-21,P017,C008,Bengaluru DC,59,72201.84
SO001733,2025-06-20,P017,C019,Chennai DC,43,52621.68
SO001734,2025-06-26,P017,C013,Chennai DC,149,182340.24
SO001735,2025-07-06,P017,C015,Bengaluru DC,169,206815.44
SO001736,2025-07-09,P017,C015,Bengaluru DC,78,95453.28
SO001737,2025-07-07,P017,C011,Chennai DC,70,85663.2
SO001738,2025-07-15,P017,C033,Pune DC,175,214158.0
SO001739,2025-07-21,P017,C033,Pune DC,47,57516.72
SO001740,2025-07-26,P017,C019,Chennai DC,52,63635.52
SO001741,2025-07-27,P017,C003,Pune DC,54,66083.04
SO001742,2025-07-29,P017,C029,Chennai DC,98,119928.48
SO001743,2025-08-02,P017,C004,Pune DC,82,100348.32
SO001744,2025-08-09,P017,C005,Chennai DC,44,53845.44
SO001745,2025-08-05,P017,C004,Pune DC,48,58740.48
SO001746,2025-08-07,P017,C005,Chennai DC,40,48950.4
SO001747,2025-08-15,P017,C007,Bengaluru DC,130,159088.8
SO001748,2025-08-24,P017,C023,Bengaluru DC,87,106467.12
SO001749,2025-08-20,P017,C016,Pune DC,63,77096.88
SO001750,2025-08-28,P017,C033,Pune DC,63,77096.88
SO001751,2025-08-29,P017,C019,Chennai DC,58,70978.08
SO001752,2025-09-03,P017,C031,Pune DC,44,53845.44
SO001753,2025-09-03,P017,C035,Pune DC,40,48950.4
SO001754,2025-09-03,P017,C024,Pune DC,44,53845.44
SO001755,2025-09-12,P017,C010,Pune DC,62,75873.12
SO001756,2025-09-11,P017,C018,Pune DC,73,89334.48
SO001757,2025-09-15,P017,C007,Bengaluru DC,66,80768.16
SO001758,2025-09-21,P017,C015,Bengaluru DC,61,74649.36
SO001759,2025-09-25,P017,C014,Bengaluru DC,48,58740.48
SO001760,2025-09-28,P017,C014,Bengaluru DC,47,57516.72
SO001761,2025-09-28,P017,C009,Bengaluru DC,43,52621.68
SO001762,2025-09-30,P017,C036,Pune DC,63,77096.88
SO001763,2025-10-01,P017,C013,Chennai DC,66,80768.16
SO001764,2025-10-09,P017,C006,Bengaluru DC,69,84439.44
SO001765,2025-10-06,P017,C024,Pune DC,70,85663.2
SO001766,2025-10-19,P017,C014,Bengaluru DC,50,61188.0
SO001767,2025-10-14,P017,C018,Pune DC,47,57516.72
SO001768,2025-10-18,P017,C002,Pune DC,40,48950.4
SO001769,2025-10-20,P017,C040,Chennai DC,140,171326.4
SO001770,2025-10-31,P017,C007,Bengaluru DC,74,90558.24
SO001771,2025-10-31,P017,C004,Pune DC,57,69754.32
SO001772,2025-11-08,P017,C027,Chennai DC,47,57516.72
SO001773,2025-11-06,P017,C027,Chennai DC,32,39160.32
SO001774,2025-11-05,P017,C019,Chennai DC,57,69754.32
SO001775,2025-11-11,P017,C016,Pune DC,126,154193.76
SO001776,2025-11-18,P017,C023,Bengaluru DC,72,88110.72
SO001777,2025-11-20,P017,C033,Pune DC,63,77096.88
SO001778,2025-11-30,P017,C021,Pune DC,41,50174.16
SO001779,2025-11-25,P017,C039,Chennai DC,34,41607.84
SO001780,2025-11-27,P017,C003,Pune DC,45,55069.2
SO001781,2025-12-06,P017,C005,Chennai DC,53,64859.28
SO001782,2025-12-06,P017,C018,Pune DC,34,41607.84
SO001783,2025-12-03,P017,C001,Bengaluru DC,46,56292.96
SO001784,2025-12-14,P017,C010,Pune DC,72,88110.72
SO001785,2025-12-14,P017,C023,Bengaluru DC,83,101572.08
SO001786,2025-12-20,P017,C001,Bengaluru DC,77,94229.52
SO001787,2025-12-20,P017,C010,Pune DC,80,97900.8
SO001788,2025-12-25,P017,C003,Pune DC,41,50174.16
SO001789,2025-12-25,P017,C029,Chennai DC,58,70978.08
SO001790,2025-12-23,P017,C003,Pune DC,52,63635.52
SO001791,2026-01-04,P017,C019,Chennai DC,60,73425.6
SO001792,2025-12-31,P017,C020,Pune DC,47,57516.72
SO001793,2025-12-30,P017,C009,Bengaluru DC,53,64859.28
SO001794,2025-01-11,P018,C023,Bengaluru DC,50,116016.0
SO001795,2025-01-16,P018,C001,Bengaluru DC,13,30164.16
SO001796,2025-01-14,P018,C004,Pune DC,18,41765.76
SO001797,2025-01-17,P018,C011,Chennai DC,14,32484.48
SO001798,2025-01-20,P018,C037,Chennai DC,12,27843.84
SO001799,2025-01-24,P018,C038,Chennai DC,15,34804.8
SO001800,2025-01-20,P018,C003,Pune DC,17,39445.44
SO001801,2025-02-02,P018,C001,Bengaluru DC,44,102094.08
SO001802,2025-02-03,P018,C012,Bengaluru DC,13,30164.16
SO001803,2025-02-09,P018,C027,Chennai DC,19,44086.08
SO001804,2025-02-03,P018,C031,Pune DC,18,41765.76
SO001805,2025-02-11,P018,C021,Pune DC,26,60328.32
SO001806,2025-02-16,P018,C020,Pune DC,16,37125.12
SO001807,2025-02-18,P018,C016,Pune DC,18,41765.76
SO001808,2025-02-17,P018,C020,Pune DC,22,51047.04
SO001809,2025-02-22,P018,C014,Bengaluru DC,22,51047.04
SO001810,2025-02-24,P018,C027,Chennai DC,53,122976.96
SO001811,2025-03-07,P018,C025,Pune DC,51,118336.32
SO001812,2025-03-12,P018,C024,Pune DC,22,51047.04
SO001813,2025-03-10,P018,C003,Pune DC,24,55687.68
SO001814,2025-03-22,P018,C028,Bengaluru DC,17,39445.44
SO001815,2025-03-22,P018,C003,Pune DC,12,27843.84
SO001816,2025-03-21,P018,C007,Bengaluru DC,14,32484.48
SO001817,2025-03-29,P018,C039,Chennai DC,22,51047.04
SO001818,2025-03-27,P018,C002,Pune DC,28,64968.96
SO001819,2025-03-31,P018,C034,Pune DC,44,102094.08
SO001820,2025-04-11,P018,C023,Bengaluru DC,21,48726.72
SO001821,2025-04-10,P018,C036,Pune DC,18,41765.76
SO001822,2025-04-07,P018,C007,Bengaluru DC,27,62648.64
SO001823,2025-04-18,P018,C037,Chennai DC,57,132258.24
SO001824,2025-04-23,P018,C027,Chennai DC,22,51047.04
SO001825,2025-04-25,P018,C027,Chennai DC,19,44086.08
SO001826,2025-04-23,P018,C021,Pune DC,22,51047.04
SO001827,2025-05-02,P018,C020,Pune DC,60,139219.2
SO001828,2025-05-10,P018,C007,Bengaluru DC,13,30164.16
SO001829,2025-05-08,P018,C031,Pune DC,18,41765.76
SO001830,2025-05-11,P018,C014,Bengaluru DC,27,62648.64
SO001831,2025-05-12,P018,C032,Bengaluru DC,51,118336.32
SO001832,2025-05-23,P018,C020,Pune DC,51,118336.32
SO001833,2025-05-27,P018,C003,Pune DC,56,129937.92
SO001834,2025-06-06,P018,C040,Chennai DC,60,139219.2
SO001835,2025-06-11,P018,C014,Bengaluru DC,15,34804.8
SO001836,2025-06-15,P018,C012,Bengaluru DC,19,44086.08
SO001837,2025-06-11,P018,C013,Chennai DC,17,39445.44
SO001838,2025-06-22,P018,C029,Chennai DC,27,62648.64
SO001839,2025-06-19,P018,C026,Chennai DC,33,76570.56
SO001840,2025-06-25,P018,C023,Bengaluru DC,54,125297.28
SO001841,2025-07-03,P018,C026,Chennai DC,33,76570.56
SO001842,2025-07-04,P018,C035,Pune DC,28,64968.96
SO001843,2025-07-12,P018,C016,Pune DC,42,97453.44
SO001844,2025-07-16,P018,C011,Chennai DC,43,99773.76
SO001845,2025-07-27,P018,C031,Pune DC,11,25523.52
SO001846,2025-07-27,P018,C016,Pune DC,11,25523.52
SO001847,2025-07-21,P018,C038,Chennai DC,11,25523.52
SO001848,2025-08-03,P018,C024,Pune DC,18,41765.76
SO001849,2025-08-02,P018,C008,Bengaluru DC,18,41765.76
SO001850,2025-08-03,P018,C039,Chennai DC,14,32484.48
SO001851,2025-08-04,P018,C005,Chennai DC,51,118336.32
SO001852,2025-08-14,P018,C021,Pune DC,26,60328.32
SO001853,2025-08-14,P018,C012,Bengaluru DC,42,97453.44
SO001854,2025-08-21,P018,C002,Pune DC,22,51047.04
SO001855,2025-08-18,P018,C019,Chennai DC,14,32484.48
SO001856,2025-08-23,P018,C015,Bengaluru DC,9,20882.88
SO001857,2025-08-30,P018,C028,Bengaluru DC,53,122976.96
SO001858,2025-09-01,P018,C003,Pune DC,45,104414.4
SO001859,2025-09-14,P018,C035,Pune DC,26,60328.32
SO001860,2025-09-11,P018,C036,Pune DC,25,58008.0
SO001861,2025-09-21,P018,C010,Pune DC,17,39445.44
SO001862,2025-09-17,P018,C031,Pune DC,15,34804.8
SO001863,2025-09-19,P018,C008,Bengaluru DC,19,44086.08
SO001864,2025-09-26,P018,C002,Pune DC,40,92812.8
SO001865,2025-09-30,P018,C003,Pune DC,42,97453.44
SO001866,2025-10-12,P018,C003,Pune DC,57,132258.24
SO001867,2025-10-17,P018,C022,Bengaluru DC,22,51047.04
SO001868,2025-10-16,P018,C032,Bengaluru DC,12,27843.84
SO001869,2025-10-15,P018,C020,Pune DC,17,39445.44
SO001870,2025-10-20,P018,C024,Pune DC,50,116016.0
SO001871,2025-10-29,P018,C035,Pune DC,22,51047.04
SO001872,2025-10-31,P018,C028,Bengaluru DC,19,44086.08
SO001873,2025-10-31,P018,C014,Bengaluru DC,16,37125.12
SO001874,2025-11-03,P018,C015,Bengaluru DC,13,30164.16
SO001875,2025-11-04,P018,C012,Bengaluru DC,10,23203.2
SO001876,2025-11-09,P018,C032,Bengaluru DC,16,37125.12
SO001877,2025-11-10,P018,C027,Chennai DC,29,67289.28
SO001878,2025-11-11,P018,C030,Pune DC,27,62648.64
SO001879,2025-11-18,P018,C016,Pune DC,20,46406.4
SO001880,2025-11-23,P018,C029,Chennai DC,22,51047.04
SO001881,2025-11-23,P018,C039,Chennai DC,17,39445.44
SO001882,2025-11-30,P018,C023,Bengaluru DC,10,23203.2
SO001883,2025-11-27,P018,C003,Pune DC,15,34804.8
SO001884,2025-11-24,P018,C009,Bengaluru DC,18,41765.76
SO001885,2025-12-02,P018,C013,Chennai DC,31,71929.92
SO001886,2025-12-05,P018,C002,Pune DC,21,48726.72
SO001887,2025-12-12,P018,C016,Pune DC,53,122976.96
SO001888,2025-12-20,P018,C031,Pune DC,30,69609.6
SO001889,2025-12-19,P018,C029,Chennai DC,23,53367.36
SO001890,2025-12-25,P018,C023,Bengaluru DC,29,67289.28
SO001891,2025-12-28,P018,C040,Chennai DC,29,67289.28
SO001892,2025-12-30,P018,C014,Bengaluru DC,19,44086.08
SO001893,2026-01-04,P018,C022,Bengaluru DC,17,39445.44
SO001894,2026-01-03,P018,C021,Pune DC,21,48726.72
SO001895,2025-01-06,P019,C003,Pune DC,14,3805.48
SO001896,2025-01-10,P019,C036,Pune DC,17,4620.94
SO001897,2025-01-11,P019,C034,Pune DC,18,4892.76
SO001898,2025-01-13,P019,C039,Chennai DC,28,7610.96
SO001899,2025-01-13,P019,C016,Pune DC,27,7339.14
SO001900,2025-01-21,P019,C033,Pune DC,29,7882.78
SO001901,2025-01-26,P019,C012,Bengaluru DC,28,7610.96
SO001902,2025-01-29,P019,C007,Bengaluru DC,50,13591.0
SO001903,2025-02-09,P019,C029,Chennai DC,14,3805.48
SO001904,2025-02-07,P019,C029,Chennai DC,22,5980.04
SO001905,2025-02-07,P019,C030,Pune DC,15,4077.3
SO001906,2025-02-16,P019,C024,Pune DC,27,7339.14
SO001907,2025-02-12,P019,C029,Chennai DC,31,8426.42
SO001908,2025-02-22,P019,C031,Pune DC,58,15765.56
SO001909,2025-03-02,P019,C011,Chennai DC,25,6795.5
SO001910,2025-02-27,P019,C031,Pune DC,27,7339.14
SO001911,2025-03-04,P019,C014,Bengaluru DC,31,8426.42
SO001912,2025-03-05,P019,C023,Bengaluru DC,22,5980.04
SO001913,2025-03-13,P019,C037,Chennai DC,21,5708.22
SO001914,2025-03-13,P019,C002,Pune DC,17,4620.94
SO001915,2025-03-11,P019,C025,Pune DC,21,5708.22
SO001916,2025-03-21,P019,C012,Bengaluru DC,33,8970.06
SO001917,2025-03-22,P019,C007,Bengaluru DC,16,4349.12
SO001918,2025-03-20,P019,C005,Chennai DC,15,4077.3
SO001919,2025-03-30,P019,C016,Pune DC,70,19027.4
SO001920,2025-04-02,P019,C007,Bengaluru DC,21,5708.22
SO001921,2025-04-06,P019,C005,Chennai DC,21,5708.22
SO001922,2025-04-01,P019,C001,Bengaluru DC,21,5708.22
SO001923,2025-04-07,P019,C023,Bengaluru DC,17,4620.94
SO001924,2025-04-07,P019,C001,Bengaluru DC,17,4620.94
SO001925,2025-04-09,P019,C015,Bengaluru DC,15,4077.3
SO001926,2025-04-17,P019,C004,Pune DC,66,17940.12
SO001927,2025-04-27,P019,C018,Pune DC,16,4349.12
SO001928,2025-04-26,P019,C010,Pune DC,28,7610.96
SO001929,2025-04-22,P019,C024,Pune DC,26,7067.32
SO001930,2025-05-01,P019,C037,Chennai DC,22,5980.04
SO001931,2025-04-30,P019,C007,Bengaluru DC,24,6523.68
SO001932,2025-04-30,P019,C014,Bengaluru DC,17,4620.94
SO001933,2025-05-05,P019,C025,Pune DC,64,17396.48
SO001934,2025-05-14,P019,C024,Pune DC,74,20114.68
SO001935,2025-05-21,P019,C007,Bengaluru DC,28,7610.96
SO001936,2025-05-25,P019,C032,Bengaluru DC,36,9785.52
SO001937,2025-05-26,P019,C023,Bengaluru DC,28,7610.96
SO001938,2025-05-27,P019,C027,Chennai DC,25,6795.5
SO001939,2025-06-03,P019,C018,Pune DC,51,13862.82
SO001940,2025-06-12,P019,C039,Chennai DC,31,8426.42
SO001941,2025-06-13,P019,C010,Pune DC,27,7339.14
SO001942,2025-06-20,P019,C010,Pune DC,17,4620.94
SO001943,2025-06-19,P019,C031,Pune DC,27,7339.14
SO001944,2025-06-16,P019,C014,Bengaluru DC,23,6251.86
SO001945,2025-06-23,P019,C017,Pune DC,61,16581.02
SO001946,2025-07-04,P019,C031,Pune DC,28,7610.96
SO001947,2025-06-30,P019,C033,Pune DC,24,6523.68
SO001948,2025-07-11,P019,C036,Pune DC,21,5708.22
SO001949,2025-07-13,P019,C001,Bengaluru DC,12,3261.84
SO001950,2025-07-09,P019,C030,Pune DC,16,4349.12
SO001951,2025-07-14,P019,C030,Pune DC,21,5708.22
SO001952,2025-07-16,P019,C034,Pune DC,28,7610.96
SO001953,2025-07-24,P019,C016,Pune DC,22,5980.04
SO001954,2025-07-27,P019,C031,Pune DC,20,5436.4
SO001955,2025-08-02,P019,C027,Chennai DC,46,12503.72
SO001956,2025-08-05,P019,C011,Chennai DC,16,4349.12
SO001957,2025-08-08,P019,C016,Pune DC,9,2446.38
SO001958,2025-08-08,P019,C023,Bengaluru DC,19,5164.58
SO001959,2025-08-16,P019,C024,Pune DC,34,9241.88
SO001960,2025-08-19,P019,C014,Bengaluru DC,15,4077.3
SO001961,2025-08-19,P019,C002,Pune DC,20,5436.4
