inventory_id,product_id,warehouse,week_start_date,opening_stock,receipts,consumption,closing_stock,stockout_units
INV002037,P014,Bengaluru DC,03-03-2025,85,0,23,62,0
INV002038,P014,Bengaluru DC,10-03-2025,62,0,0,62,0
INV002039,P014,Bengaluru DC,17-03-2025,62,59,18,103,0
INV002040,P014,Bengaluru DC,24-03-2025,103,0,41,62,0
INV002041,P014,Bengaluru DC,31-03-2025,62,0,13,49,0
INV002042,P014,Bengaluru DC,07-04-2025,49,0,16,33,0
INV002043,P014,Bengaluru DC,14-04-2025,33,0,0,33,0
INV002044,P014,Bengaluru DC,21-04-2025,33,0,9,24,0
INV002045,P014,Bengaluru DC,28-04-2025,24,36,12,48,0
INV002046,P014,Bengaluru DC,05-05-2025,48,0,23,25,0
INV002047,P014,Bengaluru DC,12-05-2025,25,0,0,25,0
INV002048,P014,Bengaluru DC,19-05-2025,25,0,24,1,0
INV002049,P014,Bengaluru DC,26-05-2025,1,0,0,1,0
INV002050,P014,Bengaluru DC,02-06-2025,1,0,0,1,0
INV002051,P014,Bengaluru DC,09-06-2025,1,0,47,0,46
INV002052,P014,Bengaluru DC,16-06-2025,0,53,0,53,0
INV002053,P014,Bengaluru DC,23-06-2025,53,0,0,53,0
INV002054,P014,Bengaluru DC,30-06-2025,53,0,6,47,0
INV002055,P014,Bengaluru DC,07-07-2025,47,56,0,103,0
INV002056,P014,Bengaluru DC,14-07-2025,103,0,26,77,0
INV002057,P014,Bengaluru DC,21-07-2025,77,0,10,67,0
INV002058,P014,Bengaluru DC,28-07-2025,67,0,0,67,0
INV002059,P014,Bengaluru DC,04-08-2025,67,0,0,67,0
INV002060,P014,Bengaluru DC,11-08-2025,67,0,0,67,0
INV002061,P014,Bengaluru DC,18-08-2025,67,50,31,86,0
INV002062,P014,Bengaluru DC,25-08-2025,86,0,0,86,0
INV002063,P014,Bengaluru DC,01-09-2025,86,0,0,86,0
INV002064,P014,Bengaluru DC,08-09-2025,86,0,15,71,0
INV002065,P014,Bengaluru DC,15-09-2025,71,0,4,67,0
INV002066,P014,Bengaluru DC,22-09-2025,67,0,0,67,0
INV002067,P014,Bengaluru DC,29-09-2025,67,57,32,92,0
INV002068,P014,Bengaluru DC,06-10-2025,92,0,0,92,0
INV002069,P014,Bengaluru DC,13-10-2025,92,0,0,92,0
INV002070,P014,Bengaluru DC,20-10-2025,92,0,0,92,0
INV002071,P014,Bengaluru DC,27-10-2025,92,0,0,92,0
INV002072,P014,Bengaluru DC,03-11-2025,92,41,0,133,0
INV002073,P014,Bengaluru DC,10-11-2025,133,0,0,133,0
INV002074,P014,Bengaluru DC,17-11-2025,133,0,17,116,0
INV002075,P014,Bengaluru DC,24-11-2025,116,0,32,84,0
INV002076,P014,Bengaluru DC,01-12-2025,84,0,33,51,0
INV002077,P014,Bengaluru DC,08-12-2025,51,45,8,88,0
INV002078,P014,Bengaluru DC,15-12-2025,88,0,0,88,0
INV002079,P014,Bengaluru DC,22-12-2025,88,0,0,88,0
INV002080,P014,Bengaluru DC,29-12-2025,88,0,0,88,0
INV002081,P014,Pune DC,06-01-2025,112,0,14,98,0
INV002082,P014,Pune DC,13-01-2025,98,0,9,89,0
INV002083,P014,Pune DC,20-01-2025,89,0,25,64,0
INV002084,P014,Pune DC,27-01-2025,64,0,8,56,0
INV002085,P014,Pune DC,03-02-2025,56,0,0,56,0
INV002086,P014,Pune DC,10-02-2025,56,50,28,78,0
INV002087,P014,Pune DC,17-02-2025,78,0,0,78,0
INV002088,P014,Pune DC,24-02-2025,78,0,11,67,0
INV002089,P014,Pune DC,03-03-2025,67,0,0,67,0
INV002090,P014,Pune DC,10-03-2025,67,0,17,50,0
INV002091,P014,Pune DC,17-03-2025,50,59,0,109,0
INV002092,P014,Pune DC,24-03-2025,109,0,0,109,0
INV002093,P014,Pune DC,31-03-2025,109,0,21,88,0
INV002094,P014,Pune DC,07-04-2025,88,0,12,76,0
INV002095,P014,Pune DC,14-04-2025,76,0,42,34,0
INV002096,P014,Pune DC,21-04-2025,34,0,12,22,0
INV002097,P014,Pune DC,28-04-2025,22,36,21,37,0
INV002098,P014,Pune DC,05-05-2025,37,0,0,37,0
INV002099,P014,Pune DC,12-05-2025,37,0,32,5,0
INV002100,P014,Pune DC,19-05-2025,5,0,0,5,0
INV002101,P014,Pune DC,26-05-2025,5,0,25,0,20
INV002102,P014,Pune DC,02-06-2025,0,0,15,0,15
INV002103,P014,Pune DC,09-06-2025,0,0,0,0,0
INV002104,P014,Pune DC,16-06-2025,0,53,28,25,0
INV002105,P014,Pune DC,23-06-2025,25,0,28,0,3
INV002106,P014,Pune DC,30-06-2025,0,0,11,0,11
INV002107,P014,Pune DC,07-07-2025,0,56,30,26,0
INV002108,P014,Pune DC,14-07-2025,26,0,0,26,0
INV002109,P014,Pune DC,21-07-2025,26,0,8,18,0
INV002110,P014,Pune DC,28-07-2025,18,0,15,3,0
INV002111,P014,Pune DC,04-08-2025,3,0,31,0,28
INV002112,P014,Pune DC,11-08-2025,0,0,14,0,14
INV002113,P014,Pune DC,18-08-2025,0,50,0,50,0
INV002114,P014,Pune DC,25-08-2025,50,0,0,50,0
INV002115,P014,Pune DC,01-09-2025,50,0,29,21,0
INV002116,P014,Pune DC,08-09-2025,21,0,0,21,0
INV002117,P014,Pune DC,15-09-2025,21,0,11,10,0
INV002118,P014,Pune DC,22-09-2025,10,0,8,2,0
INV002119,P014,Pune DC,29-09-2025,2,57,0,59,0
INV002120,P014,Pune DC,06-10-2025,59,0,26,33,0
INV002121,P014,Pune DC,13-10-2025,33,0,22,11,0
INV002122,P014,Pune DC,20-10-2025,11,0,13,0,2
INV002123,P014,Pune DC,27-10-2025,0,0,19,0,19
INV002124,P014,Pune DC,03-11-2025,0,41,31,10,0
INV002125,P014,Pune DC,10-11-2025,10,0,10,0,0
INV002126,P014,Pune DC,17-11-2025,0,0,22,0,22
INV002127,P014,Pune DC,24-11-2025,0,0,0,0,0
INV002128,P014,Pune DC,01-12-2025,0,0,0,0,0
INV002129,P014,Pune DC,08-12-2025,0,45,5,40,0
INV002130,P014,Pune DC,15-12-2025,40,0,26,14,0
INV002131,P014,Pune DC,22-12-2025,14,0,35,0,21
INV002132,P014,Pune DC,29-12-2025,0,0,0,0,0
INV002133,P014,Chennai DC,06-01-2025,115,0,8,107,0
INV002134,P014,Chennai DC,13-01-2025,107,0,8,99,0
INV002135,P014,Chennai DC,20-01-2025,99,0,0,99,0
INV002136,P014,Chennai DC,27-01-2025,99,0,0,99,0
INV002137,P014,Chennai DC,03-02-2025,99,0,0,99,0
INV002138,P014,Chennai DC,10-02-2025,99,50,0,149,0
INV002139,P014,Chennai DC,17-02-2025,149,0,44,105,0
INV002140,P014,Chennai DC,24-02-2025,105,0,9,96,0
INV002141,P014,Chennai DC,03-03-2025,96,0,0,96,0
INV002142,P014,Chennai DC,10-03-2025,96,0,10,86,0
INV002143,P014,Chennai DC,17-03-2025,86,59,10,135,0
INV002144,P014,Chennai DC,24-03-2025,135,0,0,135,0
INV002145,P014,Chennai DC,31-03-2025,135,0,0,135,0
INV002146,P014,Chennai DC,07-04-2025,135,0,5,130,0
INV002147,P014,Chennai DC,14-04-2025,130,0,0,130,0
INV002148,P014,Chennai DC,21-04-2025,130,0,20,110,0
INV002149,P014,Chennai DC,28-04-2025,110,36,0,146,0
INV002150,P014,Chennai DC,05-05-2025,146,0,14,132,0
INV002151,P014,Chennai DC,12-05-2025,132,0,0,132,0
INV002152,P014,Chennai DC,19-05-2025,132,0,14,118,0
INV002153,P014,Chennai DC,26-05-2025,118,0,17,101,0
INV002154,P014,Chennai DC,02-06-2025,101,0,19,82,0
INV002155,P014,Chennai DC,09-06-2025,82,0,0,82,0
INV002156,P014,Chennai DC,16-06-2025,82,53,0,135,0
INV002157,P014,Chennai DC,23-06-2025,135,0,0,135,0
INV002158,P014,Chennai DC,30-06-2025,135,0,10,125,0
INV002159,P014,Chennai DC,07-07-2025,125,56,0,181,0
INV002160,P014,Chennai DC,14-07-2025,181,0,15,166,0
INV002161,P014,Chennai DC,21-07-2025,166,0,11,155,0
INV002162,P014,Chennai DC,28-07-2025,155,0,8,147,0
INV002163,P014,Chennai DC,04-08-2025,147,0,0,147,0
INV002164,P014,Chennai DC,11-08-2025,147,0,16,131,0
INV002165,P014,Chennai DC,18-08-2025,131,50,0,181,0
INV002166,P014,Chennai DC,25-08-2025,181,0,25,156,0
INV002167,P014,Chennai DC,01-09-2025,156,0,0,156,0
INV002168,P014,Chennai DC,08-09-2025,156,0,12,144,0
INV002169,P014,Chennai DC,15-09-2025,144,0,7,137,0
INV002170,P014,Chennai DC,22-09-2025,137,0,9,128,0
INV002171,P014,Chennai DC,29-09-2025,128,57,0,185,0
INV002172,P014,Chennai DC,06-10-2025,185,0,0,185,0
INV002173,P014,Chennai DC,13-10-2025,185,0,0,185,0
INV002174,P014,Chennai DC,20-10-2025,185,0,7,178,0
INV002175,P014,Chennai DC,27-10-2025,178,0,8,170,0
INV002176,P014,Chennai DC,03-11-2025,170,41,0,211,0
INV002177,P014,Chennai DC,10-11-2025,211,0,19,192,0
INV002178,P014,Chennai DC,17-11-2025,192,0,0,192,0
INV002179,P014,Chennai DC,24-11-2025,192,0,0,192,0
INV002180,P014,Chennai DC,01-12-2025,192,0,0,192,0
INV002181,P014,Chennai DC,08-12-2025,192,45,6,231,0
INV002182,P014,Chennai DC,15-12-2025,231,0,0,231,0
INV002183,P014,Chennai DC,22-12-2025,231,0,0,231,0
INV002184,P014,Chennai DC,29-12-2025,231,0,31,200,0
INV002185,P015,Bengaluru DC,06-01-2025,428,0,140,288,0
INV002186,P015,Bengaluru DC,13-01-2025,288,0,0,288,0
INV002187,P015,Bengaluru DC,20-01-2025,288,0,45,243,0
INV002188,P015,Bengaluru DC,27-01-2025,243,182,0,425,0
INV002189,P015,Bengaluru DC,03-02-2025,425,0,147,278,0
INV002190,P015,Bengaluru DC,10-02-2025,278,0,77,201,0
INV002191,P015,Bengaluru DC,17-02-2025,201,0,0,201,0
INV002192,P015,Bengaluru DC,24-02-2025,201,0,0,201,0
INV002193,P015,Bengaluru DC,03-03-2025,201,124,0,325,0
INV002194,P015,Bengaluru DC,10-03-2025,325,0,0,325,0
INV002195,P015,Bengaluru DC,17-03-2025,325,0,0,325,0
INV002196,P015,Bengaluru DC,24-03-2025,325,0,95,230,0
INV002197,P015,Bengaluru DC,31-03-2025,230,0,184,46,0
INV002198,P015,Bengaluru DC,07-04-2025,46,0,0,46,0
INV002199,P015,Bengaluru DC,14-04-2025,46,188,94,140,0
INV002200,P015,Bengaluru DC,21-04-2025,140,0,0,140,0
INV002201,P015,Bengaluru DC,28-04-2025,140,0,0,140,0
INV002202,P015,Bengaluru DC,05-05-2025,140,0,120,20,0
INV002203,P015,Bengaluru DC,12-05-2025,20,0,0,20,0
INV002204,P015,Bengaluru DC,19-05-2025,20,0,0,20,0
INV002205,P015,Bengaluru DC,26-05-2025,20,210,0,230,0
INV002206,P015,Bengaluru DC,02-06-2025,230,0,93,137,0
INV002207,P015,Bengaluru DC,09-06-2025,137,0,0,137,0
INV002208,P015,Bengaluru DC,16-06-2025,137,0,88,49,0
INV002209,P015,Bengaluru DC,23-06-2025,49,0,0,49,0
INV002210,P015,Bengaluru DC,30-06-2025,49,0,0,49,0
INV002211,P015,Bengaluru DC,07-07-2025,49,136,52,133,0
INV002212,P015,Bengaluru DC,14-07-2025,133,0,44,89,0
INV002213,P015,Bengaluru DC,21-07-2025,89,0,55,34,0
INV002214,P015,Bengaluru DC,28-07-2025,34,0,0,34,0
INV002215,P015,Bengaluru DC,04-08-2025,34,0,103,0,69
INV002216,P015,Bengaluru DC,11-08-2025,0,0,0,0,0
INV002217,P015,Bengaluru DC,18-08-2025,0,153,0,153,0
INV002218,P015,Bengaluru DC,25-08-2025,153,0,0,153,0
INV002219,P015,Bengaluru DC,01-09-2025,153,0,0,153,0
INV002220,P015,Bengaluru DC,08-09-2025,153,0,72,81,0
INV002221,P015,Bengaluru DC,15-09-2025,81,0,0,81,0
INV002222,P015,Bengaluru DC,22-09-2025,81,0,0,81,0
INV002223,P015,Bengaluru DC,29-09-2025,81,124,0,205,0
INV002224,P015,Bengaluru DC,06-10-2025,205,0,35,170,0
INV002225,P015,Bengaluru DC,13-10-2025,170,0,63,107,0
INV002226,P015,Bengaluru DC,20-10-2025,107,0,0,107,0
INV002227,P015,Bengaluru DC,27-10-2025,107,0,0,107,0
INV002228,P015,Bengaluru DC,03-11-2025,107,0,0,107,0
INV002229,P015,Bengaluru DC,10-11-2025,107,0,25,82,0
INV002230,P015,Bengaluru DC,17-11-2025,82,123,31,174,0
INV002231,P015,Bengaluru DC,24-11-2025,174,0,46,128,0
INV002232,P015,Bengaluru DC,01-12-2025,128,0,0,128,0
INV002233,P015,Bengaluru DC,08-12-2025,128,133,136,125,0
INV002234,P015,Bengaluru DC,15-12-2025,125,0,41,84,0
INV002235,P015,Bengaluru DC,22-12-2025,84,0,0,84,0
INV002236,P015,Bengaluru DC,29-12-2025,84,0,66,18,0
INV002237,P015,Pune DC,06-01-2025,293,0,0,293,0
INV002238,P015,Pune DC,13-01-2025,293,0,141,152,0
INV002239,P015,Pune DC,20-01-2025,152,0,37,115,0
INV002240,P015,Pune DC,27-01-2025,115,182,63,234,0
INV002241,P015,Pune DC,03-02-2025,234,0,0,234,0
INV002242,P015,Pune DC,10-02-2025,234,0,76,158,0
INV002243,P015,Pune DC,17-02-2025,158,0,48,110,0
INV002244,P015,Pune DC,24-02-2025,110,0,113,0,3
INV002245,P015,Pune DC,03-03-2025,0,124,181,0,57
INV002246,P015,Pune DC,10-03-2025,0,0,162,0,162
INV002247,P015,Pune DC,17-03-2025,0,0,169,0,169
INV002248,P015,Pune DC,24-03-2025,0,0,0,0,0
INV002249,P015,Pune DC,31-03-2025,0,0,0,0,0
INV002250,P015,Pune DC,07-04-2025,0,0,92,0,92
INV002251,P015,Pune DC,14-04-2025,0,188,104,84,0
INV002252,P015,Pune DC,21-04-2025,84,0,182,0,98
INV002253,P015,Pune DC,28-04-2025,0,0,90,0,90
INV002254,P015,Pune DC,05-05-2025,0,0,62,0,62
INV002255,P015,Pune DC,12-05-2025,0,0,112,0,112
INV002256,P015,Pune DC,19-05-2025,0,0,172,0,172
INV002257,P015,Pune DC,26-05-2025,0,210,152,58,0
INV002258,P015,Pune DC,02-06-2025,58,0,0,58,0
INV002259,P015,Pune DC,09-06-2025,58,0,53,5,0
INV002260,P015,Pune DC,16-06-2025,5,0,0,5,0
INV002261,P015,Pune DC,23-06-2025,5,0,170,0,165
INV002262,P015,Pune DC,30-06-2025,0,0,149,0,149
INV002263,P015,Pune DC,07-07-2025,0,136,47,89,0
INV002264,P015,Pune DC,14-07-2025,89,0,85,4,0
INV002265,P015,Pune DC,21-07-2025,4,0,29,0,25
INV002266,P015,Pune DC,28-07-2025,0,0,124,0,124
INV002267,P015,Pune DC,04-08-2025,0,0,0,0,0
INV002268,P015,Pune DC,11-08-2025,0,0,71,0,71
INV002269,P015,Pune DC,18-08-2025,0,153,49,104,0
INV002270,P015,Pune DC,25-08-2025,104,0,69,35,0
INV002271,P015,Pune DC,01-09-2025,35,0,50,0,15
INV002272,P015,Pune DC,08-09-2025,0,0,0,0,0
INV002273,P015,Pune DC,15-09-2025,0,0,0,0,0
INV002274,P015,Pune DC,22-09-2025,0,0,82,0,82
INV002275,P015,Pune DC,29-09-2025,0,124,59,65,0
INV002276,P015,Pune DC,06-10-2025,65,0,40,25,0
INV002277,P015,Pune DC,13-10-2025,25,0,32,0,7
INV002278,P015,Pune DC,20-10-2025,0,0,92,0,92
INV002279,P015,Pune DC,27-10-2025,0,0,106,0,106
INV002280,P015,Pune DC,03-11-2025,0,0,0,0,0
INV002281,P015,Pune DC,10-11-2025,0,0,31,0,31
INV002282,P015,Pune DC,17-11-2025,0,123,35,88,0
INV002283,P015,Pune DC,24-11-2025,88,0,39,49,0
INV002284,P015,Pune DC,01-12-2025,49,0,0,49,0
INV002285,P015,Pune DC,08-12-2025,49,133,0,182,0
INV002286,P015,Pune DC,15-12-2025,182,0,38,144,0
INV002287,P015,Pune DC,22-12-2025,144,0,89,55,0
INV002288,P015,Pune DC,29-12-2025,55,0,72,0,17
INV002289,P015,Chennai DC,06-01-2025,356,0,0,356,0
INV002290,P015,Chennai DC,13-01-2025,356,0,0,356,0
INV002291,P015,Chennai DC,20-01-2025,356,0,45,311,0
INV002292,P015,Chennai DC,27-01-2025,311,182,73,420,0
INV002293,P015,Chennai DC,03-02-2025,420,0,0,420,0
INV002294,P015,Chennai DC,10-02-2025,420,0,0,420,0
INV002295,P015,Chennai DC,17-02-2025,420,0,90,330,0
INV002296,P015,Chennai DC,24-02-2025,330,0,49,281,0
INV002297,P015,Chennai DC,03-03-2025,281,124,0,405,0
INV002298,P015,Chennai DC,10-03-2025,405,0,0,405,0
INV002299,P015,Chennai DC,17-03-2025,405,0,0,405,0
INV002300,P015,Chennai DC,24-03-2025,405,0,88,317,0
INV002301,P015,Chennai DC,31-03-2025,317,0,0,317,0
INV002302,P015,Chennai DC,07-04-2025,317,0,83,234,0
INV002303,P015,Chennai DC,14-04-2025,234,188,0,422,0
INV002304,P015,Chennai DC,21-04-2025,422,0,0,422,0
INV002305,P015,Chennai DC,28-04-2025,422,0,85,337,0
INV002306,P015,Chennai DC,05-05-2025,337,0,0,337,0
INV002307,P015,Chennai DC,12-05-2025,337,0,59,278,0
INV002308,P015,Chennai DC,19-05-2025,278,0,0,278,0
INV002309,P015,Chennai DC,26-05-2025,278,210,0,488,0
INV002310,P015,Chennai DC,02-06-2025,488,0,101,387,0
INV002311,P015,Chennai DC,09-06-2025,387,0,99,288,0
INV002312,P015,Chennai DC,16-06-2025,288,0,72,216,0
INV002313,P015,Chennai DC,23-06-2025,216,0,0,216,0
INV002314,P015,Chennai DC,30-06-2025,216,0,0,216,0
INV002315,P015,Chennai DC,07-07-2025,216,136,36,316,0
INV002316,P015,Chennai DC,14-07-2025,316,0,0,316,0
INV002317,P015,Chennai DC,21-07-2025,316,0,39,277,0
INV002318,P015,Chennai DC,28-07-2025,277,0,0,277,0
INV002319,P015,Chennai DC,04-08-2025,277,0,0,277,0
INV002320,P015,Chennai DC,11-08-2025,277,0,53,224,0
INV002321,P015,Chennai DC,18-08-2025,224,153,57,320,0
INV002322,P015,Chennai DC,25-08-2025,320,0,27,293,0
INV002323,P015,Chennai DC,01-09-2025,293,0,57,236,0
INV002324,P015,Chennai DC,08-09-2025,236,0,28,208,0
INV002325,P015,Chennai DC,15-09-2025,208,0,97,111,0
INV002326,P015,Chennai DC,22-09-2025,111,0,0,111,0
INV002327,P015,Chennai DC,29-09-2025,111,124,29,206,0
INV002328,P015,Chennai DC,06-10-2025,206,0,0,206,0
INV002329,P015,Chennai DC,13-10-2025,206,0,0,206,0
INV002330,P015,Chennai DC,20-10-2025,206,0,0,206,0
INV002331,P015,Chennai DC,27-10-2025,206,0,0,206,0
INV002332,P015,Chennai DC,03-11-2025,206,0,101,105,0
INV002333,P015,Chennai DC,10-11-2025,105,0,25,80,0
INV002334,P015,Chennai DC,17-11-2025,80,123,28,175,0
INV002335,P015,Chennai DC,24-11-2025,175,0,37,138,0
INV002336,P015,Chennai DC,01-12-2025,138,0,122,16,0
INV002337,P015,Chennai DC,08-12-2025,16,133,0,149,0
INV002338,P015,Chennai DC,15-12-2025,149,0,61,88,0
INV002339,P015,Chennai DC,22-12-2025,88,0,36,52,0
INV002340,P015,Chennai DC,29-12-2025,52,0,0,52,0
INV002341,P016,Bengaluru DC,06-01-2025,1149,0,0,1149,0
INV002342,P016,Bengaluru DC,13-01-2025,1149,0,219,930,0
INV002343,P016,Bengaluru DC,20-01-2025,930,0,0,930,0
INV002344,P016,Bengaluru DC,27-01-2025,930,0,108,822,0
INV002345,P016,Bengaluru DC,03-02-2025,822,0,0,822,0
INV002346,P016,Bengaluru DC,10-02-2025,822,570,201,1191,0
INV002347,P016,Bengaluru DC,17-02-2025,1191,0,0,1191,0
INV002348,P016,Bengaluru DC,24-02-2025,1191,0,0,1191,0
INV002349,P016,Bengaluru DC,03-03-2025,1191,0,356,835,0
INV002350,P016,Bengaluru DC,10-03-2025,835,0,0,835,0
INV002351,P016,Bengaluru DC,17-03-2025,835,605,176,1264,0
INV002352,P016,Bengaluru DC,24-03-2025,1264,0,367,897,0
INV002353,P016,Bengaluru DC,31-03-2025,897,0,0,897,0
INV002354,P016,Bengaluru DC,07-04-2025,897,0,0,897,0
INV002355,P016,Bengaluru DC,14-04-2025,897,0,0,897,0
INV002356,P016,Bengaluru DC,21-04-2025,897,0,0,897,0
INV002357,P016,Bengaluru DC,28-04-2025,897,416,0,1313,0
INV002358,P016,Bengaluru DC,05-05-2025,1313,0,0,1313,0
INV002359,P016,Bengaluru DC,12-05-2025,1313,0,0,1313,0
INV002360,P016,Bengaluru DC,19-05-2025,1313,337,0,1650,0
INV002361,P016,Bengaluru DC,26-05-2025,1650,0,0,1650,0
INV002362,P016,Bengaluru DC,02-06-2025,1650,0,0,1650,0
INV002363,P016,Bengaluru DC,09-06-2025,1650,423,0,2073,0
INV002364,P016,Bengaluru DC,16-06-2025,2073,0,290,1783,0
INV002365,P016,Bengaluru DC,23-06-2025,1783,0,0,1783,0
INV002366,P016,Bengaluru DC,30-06-2025,1783,0,74,1709,0
INV002367,P016,Bengaluru DC,07-07-2025,1709,0,0,1709,0
INV002368,P016,Bengaluru DC,14-07-2025,1709,0,158,1551,0
INV002369,P016,Bengaluru DC,21-07-2025,1551,368,90,1829,0
INV002370,P016,Bengaluru DC,28-07-2025,1829,0,95,1734,0
INV002371,P016,Bengaluru DC,04-08-2025,1734,0,0,1734,0
INV002372,P016,Bengaluru DC,11-08-2025,1734,0,140,1594,0
INV002373,P016,Bengaluru DC,18-08-2025,1594,559,83,2070,0
INV002374,P016,Bengaluru DC,25-08-2025,2070,0,240,1830,0
INV002375,P016,Bengaluru DC,01-09-2025,1830,0,142,1688,0
INV002376,P016,Bengaluru DC,08-09-2025,1688,0,0,1688,0
INV002377,P016,Bengaluru DC,15-09-2025,1688,308,0,1996,0
INV002378,P016,Bengaluru DC,22-09-2025,1996,0,63,1933,0
INV002379,P016,Bengaluru DC,29-09-2025,1933,0,0,1933,0
INV002380,P016,Bengaluru DC,06-10-2025,1933,0,236,1697,0
INV002381,P016,Bengaluru DC,13-10-2025,1697,0,240,1457,0
INV002382,P016,Bengaluru DC,20-10-2025,1457,0,0,1457,0
INV002383,P016,Bengaluru DC,27-10-2025,1457,0,170,1287,0
INV002384,P016,Bengaluru DC,03-11-2025,1287,329,248,1368,0
INV002385,P016,Bengaluru DC,10-11-2025,1368,0,73,1295,0
INV002386,P016,Bengaluru DC,17-11-2025,1295,0,0,1295,0
INV002387,P016,Bengaluru DC,24-11-2025,1295,0,0,1295,0
INV002388,P016,Bengaluru DC,01-12-2025,1295,0,212,1083,0
INV002389,P016,Bengaluru DC,08-12-2025,1083,0,0,1083,0
INV002390,P016,Bengaluru DC,15-12-2025,1083,0,150,933,0
INV002391,P016,Bengaluru DC,22-12-2025,933,586,79,1440,0
INV002392,P016,Bengaluru DC,29-12-2025,1440,0,0,1440,0
INV002393,P016,Pune DC,06-01-2025,1106,0,314,792,0
INV002394,P016,Pune DC,13-01-2025,792,0,111,681,0
INV002395,P016,Pune DC,20-01-2025,681,0,0,681,0
INV002396,P016,Pune DC,27-01-2025,681,0,0,681,0
INV002397,P016,Pune DC,03-02-2025,681,0,0,681,0
INV002398,P016,Pune DC,10-02-2025,681,570,0,1251,0
INV002399,P016,Pune DC,17-02-2025,1251,0,156,1095,0
INV002400,P016,Pune DC,24-02-2025,1095,0,361,734,0
INV002401,P016,Pune DC,03-03-2025,734,0,0,734,0
INV002402,P016,Pune DC,10-03-2025,734,0,314,420,0
INV002403,P016,Pune DC,17-03-2025,420,605,170,855,0
INV002404,P016,Pune DC,24-03-2025,855,0,0,855,0
INV002405,P016,Pune DC,31-03-2025,855,0,338,517,0
INV002406,P016,Pune DC,07-04-2025,517,0,338,179,0
INV002407,P016,Pune DC,14-04-2025,179,0,0,179,0
INV002408,P016,Pune DC,21-04-2025,179,0,0,179,0
INV002409,P016,Pune DC,28-04-2025,179,416,152,443,0
INV002410,P016,Pune DC,05-05-2025,443,0,315,128,0
INV002411,P016,Pune DC,12-05-2025,128,0,0,128,0
INV002412,P016,Pune DC,19-05-2025,128,337,153,312,0
INV002413,P016,Pune DC,26-05-2025,312,0,332,0,20
INV002414,P016,Pune DC,02-06-2025,0,0,0,0,0
INV002415,P016,Pune DC,09-06-2025,0,423,210,213,0
INV002416,P016,Pune DC,16-06-2025,213,0,0,213,0
INV002417,P016,Pune DC,23-06-2025,213,0,321,0,108
INV002418,P016,Pune DC,30-06-2025,0,0,86,0,86
INV002419,P016,Pune DC,07-07-2025,0,0,0,0,0
INV002420,P016,Pune DC,14-07-2025,0,0,128,0,128
INV002421,P016,Pune DC,21-07-2025,0,368,93,275,0
INV002422,P016,Pune DC,28-07-2025,275,0,94,181,0
INV002423,P016,Pune DC,04-08-2025,181,0,266,0,85
INV002424,P016,Pune DC,11-08-2025,0,0,132,0,132
INV002425,P016,Pune DC,18-08-2025,0,559,97,462,0
INV002426,P016,Pune DC,25-08-2025,462,0,0,462,0
INV002427,P016,Pune DC,01-09-2025,462,0,117,345,0
INV002428,P016,Pune DC,08-09-2025,345,0,128,217,0
INV002429,P016,Pune DC,15-09-2025,217,308,227,298,0
INV002430,P016,Pune DC,22-09-2025,298,0,171,127,0
INV002431,P016,Pune DC,29-09-2025,127,0,0,127,0
INV002432,P016,Pune DC,06-10-2025,127,0,0,127,0
INV002433,P016,Pune DC,13-10-2025,127,0,0,127,0
INV002434,P016,Pune DC,20-10-2025,127,0,206,0,79
INV002435,P016,Pune DC,27-10-2025,0,0,0,0,0
INV002436,P016,Pune DC,03-11-2025,0,329,0,329,0
INV002437,P016,Pune DC,10-11-2025,329,0,78,251,0
INV002438,P016,Pune DC,17-11-2025,251,0,258,0,7
INV002439,P016,Pune DC,24-11-2025,0,0,225,0,225
INV002440,P016,Pune DC,01-12-2025,0,0,0,0,0
INV002441,P016,Pune DC,08-12-2025,0,0,96,0,96
INV002442,P016,Pune DC,15-12-2025,0,0,0,0,0
INV002443,P016,Pune DC,22-12-2025,0,586,76,510,0
INV002444,P016,Pune DC,29-12-2025,510,0,134,376,0
INV002445,P016,Chennai DC,06-01-2025,1180,0,0,1180,0
INV002446,P016,Chennai DC,13-01-2025,1180,0,0,1180,0
INV002447,P016,Chennai DC,20-01-2025,1180,0,279,901,0
INV002448,P016,Chennai DC,27-01-2025,901,0,227,674,0
INV002449,P016,Chennai DC,03-02-2025,674,0,307,367,0
INV002450,P016,Chennai DC,10-02-2025,367,570,105,832,0
INV002451,P016,Chennai DC,17-02-2025,832,0,158,674,0
INV002452,P016,Chennai DC,24-02-2025,674,0,0,674,0
INV002453,P016,Chennai DC,03-03-2025,674,0,0,674,0
INV002454,P016,Chennai DC,10-03-2025,674,0,0,674,0
INV002455,P016,Chennai DC,17-03-2025,674,605,0,1279,0
INV002456,P016,Chennai DC,24-03-2025,1279,0,0,1279,0
INV002457,P016,Chennai DC,31-03-2025,1279,0,0,1279,0
INV002458,P016,Chennai DC,07-04-2025,1279,0,0,1279,0
INV002459,P016,Chennai DC,14-04-2025,1279,0,340,939,0
INV002460,P016,Chennai DC,21-04-2025,939,0,325,614,0
INV002461,P016,Chennai DC,28-04-2025,614,416,167,863,0
INV002462,P016,Chennai DC,05-05-2025,863,0,0,863,0
INV002463,P016,Chennai DC,12-05-2025,863,0,342,521,0
INV002464,P016,Chennai DC,19-05-2025,521,337,158,700,0
